Country Code,Year,Bucket,prod_usd,Country Name,Population,"GDP per capita (constant prices, PPP)",prod_pc,prod_pct_gdp
IRN,2019,Total,124994761852.8849,"Iran, Islamic Rep.",87051648.0,12781.419483105536,1435.8689895553143,11.234033836799146
IRQ,2019,Total,113684551287.26588,Iraq,41192171.0,14196.51893332787,2759.8582091549843,19.440386915386117
ISL,2019,Total,965993000.0,,,,,
ISR,2019,Total,1556628856.151178,Israel,9054000.0,54191.2650562785,171.9271986029576,0.3172599835497629
ITA,2019,Total,2783306006.685177,Italy,59729081.0,49809.49763712751,46.59884197255901,0.0935541296000237
JAM,2019,Total,291419837.79999995,Jamaica,2823271.0,18225.158404002505,103.22063939310111,0.5663634691396284
JOR,2019,Total,94427.31341548468,Jordan,10671891.0,14987.424465499576,0.008848226937052176,5.9037674934879054e-05
JPN,2019,Total,575853539.5054543,Japan,126633000.0,49744.26466074376,4.547420810574292,0.009141598215568638
KAZ,2019,Total,75233083908.50623,Kazakhstan,19209555.0,11800.189813806084,3916.4407456865206,33.18964192511828
KEN,2019,Total,242460000.0,Kenya,51202827.0,7200.6711810491215,4.735285416955591,0.06576172273243104
KGZ,2019,Total,1563334607.5190258,Kyrgyz Republic,6590211.0,11435.129527116596,237.22072138798376,2.0744908995167255
KOR,2019,Total,120406598.12236136,"Korea, Rep.",51764822.0,52620.89664147193,2.3260313369253227,0.004420356712607051
KWT,2019,Total,71769133005.87938,Kuwait,4442316.0,46860.51909981387,16155.79193508057,34.47634009488542
LAO,2019,Total,2391270788.366825,Lao PDR,7237636.0,6053.994120585818,330.3939004899977,5.457453276449944
LBR,2019,Total,227553199.99999997,Liberia,5043721.0,1617.2662235939606,45.116135488065254,2.789654222036875
LBY,2019,Total,30464642252.674957,Libya,6951033.0,12323.343755983013,4382.750341233448,35.564619700765974
LKA,2019,Total,4480000.0,Sri Lanka,21803000.0,11164.692959911288,0.20547631059945878,0.001840411656077387
LTU,2019,Total,18683388.232387803,Lithuania,2811089.0,20253.814944256465,6.646316865950457,0.032815135737355026
MAR,2019,Total,594310312.0182806,Morocco,36210898.0,10270.397009378155,16.412470964356658,0.15980366629809953
MDG,2019,Total,288214300.0,Madagascar,28219554.0,2122.189927769017,10.213283314116163,0.48126151106809867
MEX,2019,Total,70172919086.09549,Mexico,125762982.0,22418.974291826416,557.9775381446942,2.4888629197818544
MKD,2019,Total,673485981.0089823,North Macedonia,1876262.0,17709.850688924293,358.95092530200066,2.026843317919602
MLI,2019,Total,2830082400.0,Mali,21068405.0,1896.3624582991104,134.32827022263908,7.083470231904984
MMR,2019,Total,5674662540.8546505,Myanmar,52640713.0,14109.16478071679,107.79987993047607,0.7640415404163952
MNE,2019,Total,241825416.24341798,,,,,
MNG,2019,Total,8658237268.3838,Mongolia,3267673.0,10957.178061579343,2649.664537542098,24.18199761517959
MOZ,2019,Total,1837368900.6243615,Mozambique,29884380.0,3230.1184491742843,61.48258389915941,1.9034157683869524
MRT,2019,Total,791033800.0,Mauritania,4467708.0,8681.895838703018,177.05584160826984,2.0393684155823744
MWI,2019,Total,4498271.434871395,Malawi,19025752.0,2350.8131242811837,0.2364306774771055,0.010057399928350311
MYS,2019,Total,29111878656.606056,Malaysia,33440596.0,51229.87042845511,870.555018116485,1.6993113799345936
NAM,2019,Total,574436912.0,Namibia,2650494.0,9816.958260385973,216.72824462156865,2.2076924325544356
NCL,2019,Total,2682543700.0,,,,,
NER,2019,Total,511706270.35298514,Niger,22947757.0,1897.5351850924128,22.29874886477947,1.1751428400361117
NGA,2019,Total,57308087248.9051,Nigeria,209485641.0,1687.8286234593943,273.56570586575475,16.208144717030045
NIC,2019,Total,421691352.0,Nicaragua,6483657.0,11070.828763754373,65.03912097755942,0.5874819524848577
NLD,2019,Total,4690522326.912256,Netherlands,17344874.0,54593.38317432492,270.42700494176296,0.49534758466653134
NOR,2019,Total,60115462447.35075,Norway,5347896.0,47081.63432207865,11240.95577912337,23.87545789558964
NPL,2019,Total,590476.2094013238,Nepal,28414064.0,4232.252569221468,0.02078112477684726,0.0004910180674937837
NZL,2019,Total,1647985908.050756,New Zealand,4970300.0,48742.60022128542,331.5666877352989,0.6802400492177825
OMN,2019,Total,28887567574.066032,Oman,4591241.0,46950.54179450015,6291.886567066733,13.40109469791842
PAK,2019,Total,7682301496.879406,Pakistan,230800899.0,7219.951309196304,33.28540543024231,0.4610198047713358
PAN,2019,Total,1014916004.0,Panama,4234700.0,10306.700472578812,239.6665652820743,2.3253471459630766
PER,2019,Total,33150415793.3815,Peru,32449303.0,18419.427001157437,1021.606405332697,5.546352800597441
PHL,2019,Total,8019202549.349377,Philippines,110804683.0,8814.708264264256,72.37241542714739,0.8210415280622807
PNG,2019,Total,4316880892.400953,Papua New Guinea,9609010.0,7613.926561605254,449.2534498768295,5.900417429060582
POL,2019,Total,14312337632.205473,Poland,37965475.0,51645.41189881085,376.98297287747545,0.7299447502056918
PRK,2019,Total,3038745305.122623,,,,,
PRT,2019,Total,815949924.7415,Portugal,10286263.0,48759.85813007053,79.32423317792866,0.16268347821342183
QAT,2019,Total,68578743047.6557,Qatar,2638657.0,66247.65966666132,25990.018046171102,39.23160180592825
ROU,2019,Total,5515711042.108399,Romania,19371648.0,18725.91640458849,284.7311205586845,1.520519019773663
RUS,2019,Total,453631256912.3838,Russian Federation,145453291.0,23693.66551990673,3118.7417884713504,13.162766165712409
RWA,2019,Total,511860000.0,Rwanda,12776103.0,6014.745418168759,40.06385984834343,0.6660940249827101
SAU,2019,Total,296526681597.10864,Saudi Arabia,30063799.0,25999.54989580112,9863.247209612751,37.93622293132716
SDN,2019,Total,4179876766.3844748,Sudan,45548175.0,5364.7815552224,91.76826001007669,1.710568437231968
SEN,2019,Total,736853905.8184143,Senegal,16352922.0,4620.72445035268,45.0594643463972,0.9751601687254474
SLB,2019,Total,38986100.0,,,,,
SLE,2019,Total,66756249.99999999,,,,,
SRB,2019,Total,3971112068.192943,Serbia,6945235.0,16674.054798617177,571.7750469484392,3.429130189711611
SSD,2019,Total,3974927163.450358,,,,,
SUR,2019,Total,1559462294.7395952,,,,,
SVK,2019,Total,533306560.7975232,Slovak Republic,5454147.0,54581.34993667874,97.78001230944513,0.179145463464869
SVN,2019,Total,360238101.28958315,Slovenia,2088385.0,54578.26736850338,172.4960202690515,0.3160525765766566
SWE,2019,Total,5482717727.834715,Sweden,10278887.0,54573.9438342473,533.3960503539648,0.9773822686775256
SWZ,2019,Total,9304573.690792153,Eswatini,1179874.0,8011.674496001373,7.886074013659215,0.09843228176076244
SYR,2019,Total,1295012969.7243478,,,,,
TCD,2019,Total,3163314999.418737,Chad,16685223.0,1844.8639941240035,189.58781668178705,10.276519964920722
TGO,2019,Total,369392300.0,Togo,8463068.0,2226.854677253272,43.647563744022854,1.960054429679274
THA,2019,Total,17736230688.46382,Thailand,71522271.0,18474.476765043677,247.9819284326671,1.3422947322756331
TJK,2019,Total,1032459019.6435056,Tajikistan,9529966.0,11310.995863494336,108.33816402319857,0.9578127808609185
TKM,2019,Total,15575240904.724817,,,,,
TLS,2019,Total,386679848.4364099,,,,,
TTO,2019,Total,7187333153.154813,Trinidad and Tobago,1363985.0,31994.486319924166,5269.363778307542,16.46959956042836
TUN,2019,Total,936232535.1368476,Tunisia,11875081.0,18307.03060910162,78.84009676539029,0.43065474925351205
TUR,2019,Total,14125230370.1843,Turkiye,82579440.0,6987.961608325479,171.05020777792026,2.4477840229421197
TWN,2019,Total,2091847.1489188531,,,,,
TZA,2019,Total,2300106746.5081053,Tanzania,59174891.0,2498.1841311011776,38.869640613416685,1.5559157601518863
UGA,2019,Total,7633000.000000001,Uganda,42999637.0,3002.031391402834,0.17751312644802097,0.005913100274580074
UKR,2019,Total,13520248417.777178,Ukraine,44957458.0,18545.579248258517,300.73427233757695,1.6215954665628294
URY,2019,Total,0.0,Uruguay,3397206.0,31429.80186677656,0.0,0.0
USA,2019,Total,620949480809.1624,United States,330226227.0,48727.15370031645,1880.3760272171305,3.8589900792931373
UZB,2019,Total,15803199641.16074,Uzbekistan,32964701.0,10418.941351213694,479.3976332793293,4.601212514009253
VEN,2019,Total,29033051601.49146,"Venezuela, RB",28938098.0,21551.312092585296,1003.2812661527188,4.655314079451787
VNM,2019,Total,11285068932.384445,Viet Nam,97173776.0,16032.2903217006,116.13286420386139,0.7243685204893594
XKX,2019,Total,679970115.942319,,,,,
YEM,2019,Total,2218282669.6993456,"Yemen, Rep.",35111408.0,7667.475675777681,63.17840257785576,0.8239791718862916
ZAF,2019,Total,40556713139.00876,South Africa,59587885.0,16400.075980255315,680.6201149614349,4.150103425013761
ZMB,2019,Total,5100403670.26813,Zambia,18513839.0,13577.58537378937,275.49141322165167,2.029016247273758
ZWE,2019,Total,1609735639.9589787,Zimbabwe,15271368.0,18782.13411640791,105.40873875601575,0.5612181134620458
AGO,1995,Oil,3930715682.96068,Angola,13699778.0,4214.831,286.9182028322415,6.807347740211683
ALB,1995,Oil,65172131.48609836,Albania,3187784.0,4582.92,20.44433734722878,0.4460984993678437
ARE,1995,Oil,15179899282.031252,United Arab Emirates,2434662.0,47922.56152513657,6234.910341571542,13.010386221323284
ARG,1995,Oil,4707484058.844288,Argentina,35070020.0,17387.03,134.23100582332967,0.7720180262145385
AUS,1995,Oil,3595243980.8171387,Australia,18004882.0,33895.708,199.68161861972428,0.589105908688275
AUT,1995,Oil,129485421.13855702,Austria,7948278.0,40649.438,16.291003049787264,0.0400768223407843
AZE,1995,Oil,1149476882.7596302,Azerbaijan,7684850.0,3142.3250000000007,149.57700966962662,4.760074456640436
BEN,1995,Oil,15515207.95036765,,,,,
BGR,1995,Oil,5380273.724724265,Bulgaria,8406067.0,11528.769,0.6400464955518752,0.005551733195034746
BHR,1995,Oil,247117223.4030331,Bahrain,558879.0,46756.829,442.165877413596,0.9456712246538276
BLR,1995,Oil,241749461.94278497,Belarus,10193831.0,5826.438,23.715270730188188,0.4070286293304448
BOL,1995,Oil,164279150.82576978,Bolivia,7874676.0,5087.435000000001,20.8617028593646,0.4100632805994493
BRA,1995,Oil,4440306872.63672,Brazil,161735073.0,11646.923,27.45419895804987,0.23572061872521927
BRB,1995,Oil,7851445.958754597,Barbados,262039.0,13283.414,29.96289086263723,0.22556619000685535
BRN,1995,Oil,1086940415.0390627,Brunei Darussalam,291195.0,74919.753,3732.6891431482777,4.98224966538301
CAN,1995,Oil,14919827440.223406,Canada,29302311.0,36083.95272604459,509.16896760202314,1.41106760522529
CHL,1995,Oil,69070077.23833871,Chile,14527381.0,36161.54638631194,4.7544755134004335,0.01314787664943478
CHN,1995,Oil,18587601698.43298,China,1204855000.0,6421.915404186651,15.427251991677819,0.24022820328060226
CIV,1995,Oil,61184973.28814339,Cote d'Ivoire,14855565.0,1337.7118909716955,4.1186567652016866,0.30788817779065647
CMR,1995,Oil,675662281.709559,Cameroon,13058516.0,1504.6096051253735,51.74112293537481,3.43884039814191
COD,1995,Oil,189685929.4577206,"Congo, Dem. Rep.",44433704.0,1225.1224169268826,4.268965050892913,0.3484521213481062
COG,1995,Oil,1116470480.556813,"Congo, Rep.",2749461.0,6997.237984551312,406.0688551526328,5.803273463746159
COL,1995,Oil,3670753058.789063,Colombia,35804662.0,21140.66959493264,102.52165091766717,0.4849498756758459
CUB,1995,Oil,184030385.91452208,,,,,
CZE,1995,Oil,18643274.069393385,Czechia,10327253.0,42791.227873978205,1.805250057241106,0.004218738622218638
DEU,1995,Oil,370310476.98184747,Germany,81678051.0,42647.16630775583,4.533781994649303,0.010630910297608183
DNK,1995,Oil,1148751001.551011,Denmark,5233373.0,42835.31962086113,219.50489704269333,0.5124390315878318
DZA,1995,Oil,8133647870.000969,Algeria,28470191.0,9093.926,285.68996498832655,3.1415470610639074
ECU,1995,Oil,2453379793.9453125,Ecuador,11590514.0,5319.929196036603,211.67135417336215,3.9788378072974977
EGY,1995,Oil,5736006212.218371,"Egypt, Arab Rep.",65652622.0,5535.529294920392,87.36903473890763,1.5783320814340323
ERI,1995,Oil,79105038.47081803,,,,,
ESP,1995,Oil,81574208.74253218,Spain,39724050.0,42748.43932192355,2.053521953137512,0.004803735494699949
EST,1995,Oil,193189363.51102945,Estonia,1436634.0,11024.361238555235,134.47361228470817,1.2197859755757714
FRA,1995,Oil,311059774.6590648,France,59541294.0,40308.947664995554,5.224269641487214,0.01296057065271389
GAB,1995,Oil,2208703083.0127215,Gabon,1123213.0,7109.671964419636,1966.4151705978488,27.65831082557362
GBR,1995,Oil,17199473541.54048,United Kingdom,58019030.0,42786.47707666157,296.4453825157105,0.6928483080870671
GEO,1995,Oil,5342736.9312959565,Georgia,4657722.0,3892.5832714874887,1.1470708065650883,0.0294681122165629
GHA,1995,Oil,31280661.190257356,Ghana,17399017.0,1737.6049368976164,1.7978407165334316,0.10346659809469477
GNQ,1995,Oil,43477616.60156251,Equatorial Guinea,571264.0,7028.392347815281,76.10774808418263,1.0828614043984057
GRC,1995,Oil,56838963.34501379,Greece,10562153.0,36163.5300267992,5.381380419788824,0.01488068342830725
GTM,1995,Oil,59395719.468060665,Guatemala,10312996.0,4664.1391998169565,5.759307912856813,0.12348061809739376
HRV,1995,Oil,187717625.13298488,Croatia,4620030.0,11038.452276899749,40.63125675222561,0.3680883490999453
HUN,1995,Oil,208829694.1061581,Hungary,10328965.0,17080.576305854764,20.21787217849592,0.11836762306179198
IDN,1995,Oil,9801096999.609377,Indonesia,199888057.0,4183.729449020833,49.03292946416192,1.171990924882527
IND,1995,Oil,4806528621.5987425,India,960301044.0,2304.796675407815,5.005231069600652,0.21716584039739717
IRN,1995,Oil,23252911621.981335,"Iran, Islamic Rep.",62205567.0,7458.125156293703,373.8075664832592,5.012084922814863
IRQ,1995,Oil,3293588563.2852044,Iraq,20825860.0,5182.558099629659,158.14898224059917,3.051562166797519
ISR,1995,Oil,821805.5307904406,Israel,5545000.0,42764.33319310908,0.14820658805959253,0.00034656588094181745
ITA,1995,Oil,675741743.7424544,Italy,56844303.0,42761.61755153644,11.88758957502662,0.027799672359680172
JOR,1995,Oil,0.0,Jordan,4752096.0,7813.236345633844,0.0,0.0
JPN,1995,Oil,98346398.78216912,Japan,125472000.0,42670.27203595855,0.7838115179655152,0.0018369030253779293
KAZ,1995,Oil,2797715540.514441,Kazakhstan,16730536.0,4350.409023515027,167.22211054770995,3.843825020678135
KGZ,1995,Oil,11073354.061351104,Kyrgyz Republic,4560454.0,4202.512264163632,2.428125371147501,0.05777794848698049
KWT,1995,Oil,13229617623.046877,Kuwait,1681513.0,11552.645127270294,7867.68679340979,68.10290376563137
LBY,1995,Oil,8937755755.664062,Libya,4906843.0,5380.3864110550185,1821.4880230861395,33.854223171472384
LTU,1995,Oil,15890575.884650735,Lithuania,3629102.0,9841.505843358298,4.378652318025433,0.04449169047621344
MEX,1995,Oil,18973433664.256702,Mexico,90862455.0,17329.572766256075,208.8148913019872,1.2049627196152746
MMR,1995,Oil,77576039.75183824,Myanmar,42605338.0,1757.6753906587874,1.8208056406415138,0.1035916899285405
MNG,1995,Oil,0.0,Mongolia,2224945.0,3705.152444451764,0.0,0.0
MYS,1995,Oil,4372606012.5,Malaysia,20330599.0,47583.02654456619,215.07511965092618,0.4519996630510401
NGA,1995,Oil,12102888977.729298,Nigeria,110819428.0,1194.1881566025768,109.21270030133432,9.145351149021659
NLD,1995,Oil,340520276.7359835,Netherlands,15459006.0,45240.77268381084,22.027307366074087,0.04868906090535548
NOR,1995,Oil,18030788713.47656,Norway,4359184.0,40586.51481501933,4136.276127246879,10.191257234327054
NZL,1995,Oil,184505851.964614,New Zealand,3673400.0,37252.85950508323,50.22754177726738,0.13482868817201463
OMN,1995,Oil,5391224458.593751,Oman,2120528.0,5785.7686732126185,2542.3972041839347,43.942254655892384
PAK,1995,Oil,333333732.51148903,Pakistan,134582253.0,4113.202929115128,2.476803033691887,0.060215921178115084
PER,1995,Oil,762485085.0544188,Peru,24348919.0,5453.292492695717,31.314946057951026,0.574239252706417
PHL,1995,Oil,21270849.609375004,Philippines,70546246.0,6190.400291281288,0.3015163926564569,0.004870709137842347
PNG,1995,Oil,585448854.8368567,Papua New Guinea,4644278.0,1774.769474433364,126.05809876946572,7.102787183654523
POL,1995,Oil,36598373.59260111,Poland,38594998.0,35370.61349937698,0.9482672752723322,0.002680946643147807
QAT,1995,Oil,2862620730.277233,Qatar,514325.0,24065.55908796497,5565.781811650674,23.127581583733434
ROU,1995,Oil,899812583.0021241,Romania,22684270.0,11390.626285012462,39.666808012870774,0.3482407992356267
RUS,1995,Oil,38730959808.909096,Russian Federation,148375787.0,18518.22123897597,261.03288543237244,1.4096002097813103
SAU,1995,Oil,55735431979.18514,Saudi Arabia,13289245.0,7218.172539340034,4194.025467901686,58.10370208032117
SDN,1995,Oil,12422176.171875002,Sudan,24672143.0,1677.689087508752,0.5034899551236794,0.030010921503419084
SRB,1995,Oil,133409142.15561812,Serbia,7628264.0,9145.170134626793,17.488794587552047,0.19123531142775999
SUR,1995,Oil,53177124.02343751,,,,,
SVK,1995,Oil,9289981.005572151,Slovak Republic,5361999.0,39348.64963778597,1.7325592573911617,0.0044030971160123585
SYR,1995,Oil,3703557813.669408,,,,,
THA,1995,Oil,526663156.3244167,Thailand,59098232.0,13413.955601364089,8.911656719686922,0.06643571057280584
TJK,1995,Oil,3753679.3428308824,Tajikistan,5948584.0,4937.045541565944,0.6310206500960367,0.012781341488210944
TKM,1995,Oil,520880565.2428834,,,,,
TTO,1995,Oil,881974508.2031251,Trinidad and Tobago,1295169.0,10607.342800621627,680.9725280663181,6.4198220126006555
TUN,1995,Oil,591430868.3728541,Tunisia,9161258.0,6671.353268596455,64.5578225580869,0.9676870637622347
TUR,1995,Oil,437991192.3727597,Turkiye,61024503.0,8910.792868782208,7.1773004422954445,0.08054614833928161
TWN,1995,Oil,7382236.040900736,,,,,
UKR,1995,Oil,511739104.8081342,Ukraine,51665539.0,8448.62697061192,9.904844016204576,0.11723613849514279
USA,1995,Oil,51686432848.372856,United States,266278000.0,36192.7462158548,194.107034183721,0.5363147439159766
UZB,1995,Oil,1070129637.43954,Uzbekistan,22917589.0,5411.225708541058,46.69468666357268,0.862922546177846
VEN,1995,Oil,18378609646.289062,"Venezuela, RB",22193821.0,7806.677123890719,828.0957860428388,10.607532153579442
VNM,1995,Oil,959536534.01455,Viet Nam,72049940.0,5464.190857587682,13.3176590294808,0.24372609552954472
YEM,1995,Oil,2183015383.5386834,"Yemen, Rep.",16740058.0,6499.034835614268,130.4066798059292,2.0065545593217853
ZAF,1995,Oil,0.0,South Africa,44541554.0,8027.627970513577,0.0,0.0
