Year,Country Code,Value,Variable
2004,CYP,-3.376,General government structural balance
2005,CYP,-2.64,General government structural balance
2006,CYP,-3.229,General government structural balance
2007,CYP,-2.802,General government structural balance
2008,CYP,-3.369,General government structural balance
2009,CYP,-5.803,General government structural balance
2010,CYP,-5.863,General government structural balance
2011,CYP,-5.359,General government structural balance
2012,CYP,-4.326,General government structural balance
2013,CYP,-2.14,General government structural balance
2014,CYP,-4.127,General government structural balance
2015,CYP,3.011,General government structural balance
2016,CYP,1.738,General government structural balance
2017,CYP,1.964,General government structural balance
2018,CYP,2.728,General government structural balance
2019,CYP,1.087,General government structural balance
2020,CYP,-3.0,General government structural balance
2021,CYP,-1.61,General government structural balance
2022,CYP,1.46,General government structural balance
2023,CYP,1.243,General government structural balance
2024,CYP,3.272,General government structural balance
